Round,Winner,Time_Elapsed,Tagger_Win_Rate,Evader_Win_Rate,Avg_Distance,Avg_Time_To_Tag
104,tagger,32.8166666666661,93.2692307692308,6.73076923076923,8.82377985193441,22.1802405498282
105,tagger,15.8000000000004,93.3333333333333,6.66666666666667,8.8217559213883,22.1151360544218
106,tagger,23.15,93.3962264150943,6.60377358490566,8.82765338179853,22.1255892255893
107,tagger,19.4500000000002,93.4579439252337,6.54205607476635,8.82979590061474,22.0988333333334
108,tagger,19.5000000000002,93.5185185185185,6.48148148148148,8.83171591744907,22.0731023102311
109,tagger,19.0666666666669,93.5779816513761,6.42201834862385,8.82174257665141,22.0436274509804
110,tagger,24.8333333333332,93.6363636363636,6.36363636363636,8.79454987284859,22.0707119741101
111,tagger,25.1499999999999,93.6936936936937,6.30630630630631,8.80217639421312,22.1003205128205
112,tagger,36.8166666666659,93.75,6.25,8.75577130044339,22.2404761904762
113,tagger,16.6333333333337,93.8053097345133,6.19469026548673,8.75256324024547,22.1875786163522
114,tagger,24.6666666666665,93.859649122807,6.14035087719298,8.76026752960719,22.2107476635514
115,tagger,22.6833333333333,93.9130434782609,6.08695652173913,8.76555693463435,22.2151234567901
116,tagger,19.1333333333335,93.9655172413793,6.03448275862069,8.76726055270717,22.1868501529052
117,tagger,21.2666666666667,94.017094017094,5.98290598290598,8.77104192634032,22.1784848484849
118,tagger,20.5333333333334,94.0677966101695,5.93220338983051,8.77413789301843,22.1636636636637
119,tagger,20.3833333333335,94.1176470588235,5.88235294117647,8.77723664704275,22.1477678571429
120,tagger,25.6833333333332,94.1666666666667,5.83333333333333,8.7849287790126,22.1790560471977
121,tagger,21.85,94.2148760330578,5.78512396694215,8.78908411184785,22.1761695906433
122,tagger,21.3666666666667,94.2622950819672,5.73770491803279,8.79267122287553,22.1691304347826
123,tagger,29.1166666666663,94.3089430894309,5.69105691056911,8.80367753146763,22.2290229885058
124,tagger,20.6500000000001,94.3548387096774,5.64516129032258,8.80600864107734,22.2155270655271
125,tagger,21.7666666666667,94.4,5.6,8.80994271429911,22.2117231638418
126,tagger,25.3499999999998,94.4444444444444,5.55555555555556,8.81666495063282,22.2380952380953
127,tagger,23.9666666666666,94.488188976378,5.51181102362205,8.82226983950376,22.2525
128,tagger,25.9666666666665,94.53125,5.46875,8.8294139902139,22.2831955922865
129,tagger,21.0000000000001,94.5736434108527,5.42635658914729,8.83245416935733,22.2726775956284
130,tagger,23.1333333333333,94.6153846153846,5.38461538461539,8.83720594859874,22.279674796748
131,tagger,16.6833333333337,94.6564885496183,5.34351145038168,8.83330168814638,22.2345430107527
132,tagger,16.466666666667,94.6969696969697,5.3030303030303,8.82999492692312,22.1884
133,tagger,16.4500000000003,94.7368421052632,5.26315789473684,8.82683983474809,22.1428571428572
134,tagger,16.916666666667,94.7761194029851,5.22388059701492,8.82544829740081,22.1017060367454
135,tagger,19.9166666666668,94.8148148148148,5.18518518518519,8.82742530652428,22.0846354166667
136,tagger,21.5000000000001,94.8529411764706,5.14705882352941,8.83066998875406,22.0801033591732
137,tagger,19.3333333333335,94.8905109489051,5.10948905109489,8.83200043783353,22.0589743589744
138,tagger,24.1333333333332,94.9275362318841,5.07246376811594,8.83727895131438,22.0748091603054
139,tagger,19.0000000000002,94.9640287769784,5.03597122302158,8.83826524366821,22.0515151515152
140,tagger,18.2833333333336,95.0,5.0,8.83867167003978,22.0231829573935
141,tagger,17.9166666666669,95.0354609929078,4.9645390070922,8.83878530864573,21.9925373134329
142,tagger,18.8166666666669,95.0704225352113,4.92957746478873,8.83924318245988,21.9690123456791
143,tagger,25.9666666666665,95.1048951048951,4.8951048951049,8.84539723241292,21.9984068627451
144,tagger,25.1666666666665,95.1388888888889,4.86111111111111,8.85126058635516,22.0215328467154
145,tagger,25.9833333333331,95.1724137931034,4.82758620689655,8.85746597647972,22.0502415458938
146,tagger,35.216666666666,95.2054794520548,4.79452054794521,8.87193284051545,22.144964028777
147,tagger,21.7,95.2380952380952,4.76190476190476,8.87486177192653,22.1417857142857
148,tagger,22.7833333333333,95.2702702702703,4.72972972972973,8.87865942900644,22.1463356973996
149,tagger,21.6333333333334,95.3020134228188,4.69798657718121,8.88126403370135,22.1427230046949
150,tagger,18.3166666666669,95.3333333333333,4.66666666666667,8.88147476271251,22.1159673659674
151,tagger,22.7166666666667,95.364238410596,4.63576158940397,8.88528751358363,22.1201388888889
152,tagger,40.6166666666656,95.3947368421053,4.60526315789474,8.90193429695794,22.2477011494253
153,tagger,16.9333333333337,95.4248366013072,4.57516339869281,8.89781760072428,22.211301369863
154,tagger,15.816666666667,95.4545454545455,4.54545454545455,8.8960088630687,22.1678004535148
155,tagger,17.166666666667,95.4838709677419,4.51612903225806,8.89182386388766,22.134009009009
156,tagger,15.7333333333337,95.5128205128205,4.48717948717949,8.89014198243499,22.0910514541387
